Country code,year,reporting_level,welfare_type,"Population, millions","Prosperity Gap, z=25/day","Inequality, z=ybar","Mean, $/day",Mean income of the bottom 40 percent
MEX,2017,national,income,122.8392579999992,3.517956495285034,2.04790210723877,14.55320835113525,5.020617961883545
MEX,2018,national,income,124.013860999998,3.424649000167847,2.031289577484131,14.82845020294189,5.158987045288086
MEX,2019,national,income,125.0853110000029,3.423592567443848,2.027967214584351,14.80876541137695,5.198197841644287
MHL,1990,national,consumption,.0460470000000003,5.412815093994141,1.489506125450134,6.879535675048828,3.26158881187439
MHL,1991,national,consumption,.0470529999999989,5.430053234100342,1.489504218101501,6.857686996459961,3.251235485076904
MHL,1992,national,consumption,.048014999999999,5.1845703125,1.489519000053406,7.182461261749268,3.405191659927368
MHL,1993,national,consumption,.0489440000000005,4.985695838928223,1.48950719833374,7.468903064727783,3.541010618209839
MHL,1994,national,consumption,.0498400000000006,4.766785621643066,1.489501357078552,7.811874866485596,3.703632593154907
MHL,1995,national,consumption,.0507019999999997,4.690484046936035,1.489511966705322,7.939009666442871,3.763863801956177
MHL,1996,national,consumption,.0515379999999989,5.263288497924805,1.489510655403137,7.075000286102295,3.354259729385376
MHL,1997,national,consumption,.0523580000000007,5.63515043258667,1.489513397216797,6.608135223388672,3.132909774780273
MHL,1998,national,consumption,.0531640000000009,5.771482944488525,1.489511132240295,6.452029705047607,3.058918714523315
MHL,1999,national,consumption,.0538340000000007,5.872570514678955,1.489506363868713,6.340947151184082,3.006262302398682
MHL,2000,national,consumption,.054223999999999,5.752411365509033,1.489519834518433,6.473458290100098,3.069041728973389
MHL,2001,national,consumption,.0544130000000012,5.442035675048828,1.489513516426086,6.842629909515381,3.244086980819702
MHL,2002,national,consumption,.0544960000000007,5.322269916534424,1.489516615867615,6.996623039245605,3.31708288192749
MHL,2003,national,consumption,.0544930000000008,5.36832332611084,1.48951268196106,6.936582565307617,3.28863263130188
MHL,2004,national,consumption,.054434999999999,4.493788242340088,1.489518046379089,8.286539077758789,3.928635358810425
MHL,2005,national,consumption,.054337000000001,4.390449523925781,1.489517211914063,8.481575965881348,4.021083831787109
MHL,2006,national,consumption,.054208,4.514626502990723,1.489517450332642,8.248287200927734,3.910491228103638
MHL,2007,national,consumption,.0540379999999994,4.541726112365723,1.489518165588379,8.199074745178223,3.887142419815063
MHL,2008,national,consumption,.0538159999999997,5.051989555358887,1.489504337310791,7.370879650115967,3.49454402923584
MHL,2009,national,consumption,.0535929999999993,4.9953293800354,1.489514231681824,7.454534530639648,3.53418755531311
MHL,2010,national,consumption,.0534160000000005,4.916739463806152,1.489510059356689,7.573668003082275,3.590670585632324
MHL,2011,national,consumption,.0529709999999993,4.717814445495605,1.489495635032654,7.892932891845703,3.742073774337769
MHL,2012,national,consumption,.0522030000000005,4.513968467712402,1.489516258239746,8.249483108520508,3.911067008972168
MHL,2013,national,consumption,.0513519999999993,4.261468887329102,1.489517331123352,8.738286018371582,4.142790794372559
MHL,2014,national,consumption,.0504190000000009,4.331553936004639,1.489513158798218,8.596875190734863,4.075757026672363
MHL,2015,national,consumption,.0494099999999998,4.225553035736084,1.489510178565979,8.812516212463379,4.178010940551758
MHL,2016,national,consumption,.0483289999999998,3.926263809204102,1.489508867263794,9.48426342010498,4.496489524841309
MHL,2017,national,consumption,.0471869999999993,3.57991623878479,1.489521622657776,10.401930809021,4.931515216827393
MHL,2018,national,consumption,.0459890000000009,3.45113468170166,1.489491939544678,10.78987121582031,5.115541458129883
MHL,2019,national,consumption,.0447280000000007,3.226398944854736,1.489515066146851,11.54162120819092,5.471856594085693
MKD,1990,national,consumption,2.044173999999952,4.296462535858154,1.309720873832703,7.620925426483154,4.256043910980225
MKD,1991,national,consumption,2.03668600000002,4.642778396606445,1.309698820114136,7.052343845367432,3.938552379608154
MKD,1992,national,consumption,2.018022999999985,5.127083301544189,1.30970823764801,6.386224746704102,3.566585063934326
MKD,1993,national,consumption,1.996893000000041,4.648221492767334,1.309702754020691,7.044106960296631,3.93401312828064
MKD,1994,national,consumption,1.982458000000031,4.233180999755859,1.309715032577515,7.734816074371338,4.319705009460449
MKD,1995,national,consumption,1.983963999999949,4.018582344055176,1.309688329696655,8.147701263427734,4.550356864929199
MKD,1996,national,consumption,1.994226000000044,3.992135524749756,1.309718370437622,8.201865196228027,4.580434799194336
MKD,1997,national,consumption,1.996869000000025,3.940653800964355,1.309712529182434,8.308979988098145,4.640294075012207
MKD,1998,national,consumption,2.007523000000024,3.824151754379272,1.309725999832153,8.562199592590332,4.781664371490479
MKD,1999,national,consumption,2.01714199999997,4.430418491363525,1.442704439163208,8.140903472900391,4.094654083251953
MKD,2000,national,consumption,2.026349999999967,4.990082263946533,1.519189596176147,7.611044406890869,3.573758840560913
MKD,2001,national,consumption,2.034882000000009,4.587198257446289,1.672306418418884,9.113986015319824,3.834639310836792
MKD,2002,national,consumption,2.020157000000019,3.247425317764282,1.641110897064209,12.63393878936768,5.352589130401611
MKD,2003,national,consumption,2.026773000000038,3.301525592803955,1.628437042236328,12.33094310760498,5.23259162902832
MKD,2004,national,consumption,2.03254399999998,2.656941890716553,1.649226188659668,15.51808738708496,6.542643070220947
MKD,2005,national,consumption,2.036855000000018,3.198336601257324,1.703101634979248,13.31240177154541,5.436952114105225
MKD,2006,national,consumption,2.040228000000018,3.365864515304565,1.877551913261414,13.94554042816162,5.221975803375244
MKD,2007,national,consumption,2.043559000000033,2.865464687347412,1.932883024215698,16.86360931396484,5.993893623352051
MKD,2008,national,consumption,2.046897999999965,2.635154008865356,1.93498432636261,18.35741233825684,6.385909557342529
MKD,2009,national,income,2.050670999999952,5.637270450592041,2.371166706085205,10.51558017730713,3.731002330780029
MKD,2010,national,income,2.055004000000018,6.196763515472412,2.594859838485718,10.46860885620117,3.856346130371094
MKD,2011,national,income,2.058539000000037,5.243552207946777,2.264998435974121,10.79897022247314,4.130493640899658
MKD,2012,national,income,2.061043999999969,4.663308620452881,2.028413057327271,10.87432384490967,4.370009422302246
MKD,2013,national,income,2.064032000000029,4.118785858154297,1.790623426437378,10.86863613128662,4.683844089508057
MKD,2014,national,income,2.06747099999998,3.973785877227783,1.837420225143433,11.55963230133057,5.126940250396729
MKD,2015,national,income,2.070226000000015,3.944504022598267,1.902632236480713,12.05875396728516,5.237858772277832
MKD,2016,national,income,2.072489999999993,3.617526769638062,1.850078940391541,12.78552341461182,5.683943271636963
MKD,2017,national,income,2.074501999999974,3.559170484542847,1.896038055419922,13.31797790527344,5.992836475372314
MKD,2018,national,income,2.076216999999977,3.14077353477478,1.721326470375061,13.70145320892334,6.339529037475586
MKD,2019,national,income,2.07669400000004,2.978829622268677,1.78088390827179,14.94617080688477,6.784559726715088
MLI,1990,national,consumption,8.945026000000002,31.41255760192871,1.740570425987244,1.385250449180603,.5226098299026489
MLI,1991,national,consumption,9.123968999999899,29.75482559204102,1.791731476783752,1.505412459373474,.5428280830383301
MLI,1992,national,consumption,9.310572000000217,30.72176933288574,1.762182950973511,1.433985590934753,.5302837491035461
MLI,1993,national,consumption,9.506509999999766,30.53440093994141,1.768252968788147,1.447754740715027,.5325455069541931
MLI,1994,national,consumption,9.711796999999761,30.24783897399902,1.777008652687073,1.468707084655762,.5361490845680237
MLI,1995,national,consumption,9.921093999999893,28.89572525024414,1.784261107444763,1.543706774711609,.5529080629348755
MLI,1996,national,consumption,10.13190599999985,26.99125480651855,1.759043216705322,1.629271388053894,.5946596264839172
MLI,1997,national,consumption,10.35930099999993,24.97354316711426,1.746536135673523,1.74838650226593,.6445531249046326
MLI,1998,national,consumption,10.62047499999979,21.87831878662109,1.741911172866821,1.990453600883484,.7433615326881409
MLI,1999,national,consumption,10.91699300000022,20.00082969665527,1.709835886955261,2.137206077575684,.822270929813385
MLI,2000,national,consumption,11.23910099999985,20.82010841369629,1.636699914932251,1.965287566184998,.7929673194885254
MLI,2001,national,consumption,11.58382400000009,15.71812725067139,1.622690439224243,2.58092212677002,1.071167230606079
MLI,2002,national,consumption,11.95266000000024,15.46038913726807,1.611860513687134,2.606435775756836,1.094480395317078
MLI,2003,national,consumption,12.34216499999985,14.34718227386475,1.611353516578674,2.807787418365479,1.188212394714355
MLI,2004,national,consumption,12.75199500000022,14.63924694061279,1.604039669036865,2.739279747009277,1.169387817382813
MLI,2005,national,consumption,13.18055099999973,13.98384857177734,1.601653456687927,2.863398790359497,1.231932401657104
MLI,2006,national,consumption,13.62354099999982,13.68895053863525,1.595803022384644,2.914399862289429,1.265376806259155
MLI,2007,national,consumption,14.08091200000024,13.56736850738525,1.552959442138672,2.861570835113525,1.281386852264404
MLI,2008,national,consumption,14.5511169999999,13.26988887786865,1.498255252838135,2.822659730911255,1.314513683319092
MLI,2009,national,consumption,15.03263500000029,12.96613025665283,1.443676114082336,2.783552408218384,1.349514126777649
MLI,2010,national,consumption,15.52918099999981,12.43894577026367,1.39760959148407,2.808938980102539,1.410159349441528
MLI,2011,national,consumption,16.03973399999969,12.57946681976318,1.404788136482239,2.79182767868042,1.390719294548035
MLI,2012,national,consumption,16.51468700000038,11.97445106506348,1.469741940498352,3.068495512008667,1.447447180747986
MLI,2013,national,consumption,17.00403299999961,11.50985336303711,1.491808652877808,3.240285873413086,1.50003707408905
MLI,2014,national,consumption,17.55181400000043,10.57534790039063,1.508007764816284,3.564912796020508,1.630057215690613
MLI,2015,national,consumption,18.1129070000002,10.95901012420654,1.439073324203491,3.282854080200195,1.582630276679993
MLI,2016,national,consumption,18.70010600000036,9.332284927368164,1.44717812538147,3.876805543899536,1.854181528091431
MLI,2017,national,consumption,19.3113549999996,8.360055923461914,1.454641103744507,4.349974155426025,2.064954519271851
MLI,2018,national,consumption,19.93429800000009,7.760526180267334,1.46204686164856,4.709883213043213,2.219439744949341
MLI,2019,national,consumption,20.56742399999962,7.392987251281738,1.467210531234741,4.961494445800781,2.326979875564575
MLT,1990,national,income,.3541699999999919,1.855868101119995,1.399332523345947,18.85010719299316,10.55782222747803
MLT,1991,national,income,.3638449999999928,1.794213891029358,1.399495124816895,19.5001163482666,10.92009258270264
MLT,1992,national,income,.3676179999999998,1.731642007827759,1.399641156196594,20.20684814453125,11.31508350372314
MLT,1993,national,income,.3713080000000006,1.674033164978027,1.399479389190674,20.89981460571289,11.70456314086914
MLT,1994,national,income,.374796999999997,1.599329710006714,1.399438142776489,21.87538528442383,12.25083923339844
MLT,1995,national,income,.3774189999999937,1.514458179473877,1.399497151374817,23.10227394104004,12.93729209899902
MLT,1996,national,income,.3799050000000092,1.468939185142517,1.399487733840942,23.81800079345703,13.33818817138672
MLT,1997,national,income,.3827909999999946,1.406186461448669,1.399402499198914,24.87939071655273,13.93352699279785
MLT,1998,national,income,.3852870000000077,1.346388220787048,1.399598240852356,25.98801422119141,14.55276393890381
MLT,1999,national,income,.3875779999999996,1.293345212936401,1.399578094482422,27.05345153808594,15.14963817596436
MLT,2000,national,income,.390086999999997,1.12662947177887,1.399378895759583,31.05233192443848,17.39166450500488
MLT,2001,national,income,.3930280000000034,1.109711885452271,1.399489879608154,31.52822685241699,17.65675354003906
MLT,2002,national,income,.3959689999999969,1.143572449684143,1.399506449699402,30.59505462646484,17.13377571105957
MLT,2003,national,income,.3985819999999948,1.091668605804443,1.399467468261719,32.0488166809082,17.94793128967285
MLT,2004,national,income,.4012680000000067,1.069377064704895,1.399479031562805,32.71715545654297,18.3227596282959
MLT,2005,national,income,.4038339999999951,1.031485795974731,1.399466156959534,33.91869735717773,18.99575996398926
MLT,2006,national,income,.4053079999999942,1.009442806243896,1.399527072906494,34.66088104248047,19.41057395935059
MLT,2007,national,income,.4067240000000081,.9996920824050903,1.511449217796326,37.79787063598633,20.48793411254883
MLT,2008,national,income,.4093789999999917,.8710892796516418,1.354657888412476,38.87827301025391,21.19575691223145
MLT,2009,national,income,.4124770000000064,.9785398244857788,1.494729042053223,38.187744140625,20.31778717041016
MLT,2010,national,income,.4145079999999937,.9105884432792664,1.401798605918884,38.48606491088867,21.08022499084473
MLT,2011,national,income,.4162679999999977,.899587869644165,1.41292417049408,39.26587295532227,21.58385467529297
MLT,2012,national,income,.4200280000000041,.835017204284668,1.367530226707458,40.94317626953125,22.31757164001465
MLT,2013,national,income,.4259670000000108,.7690191864967346,1.322190761566162,42.9830207824707,23.86533737182617
MLT,2014,national,income,.4345579999999897,.7285589575767517,1.321606516838074,45.35001754760742,25.08358764648438
MLT,2015,national,income,.4450529999999886,.7317546010017395,1.337990760803223,45.71173095703125,25.02034759521484
MLT,2016,national,income,.4553560000000057,.6888203024864197,1.337229490280151,48.53332138061523,26.71791458129883
MLT,2017,national,income,.467998999999997,.7065559029579163,1.378772974014282,48.78499603271484,26.8134765625
MLT,2018,national,income,.4846299999999967,.6753060817718506,1.358378648757935,50.28751754760742,27.80003356933594
MLT,2019,national,income,.5040620000000131,.6975895166397095,1.513589978218079,54.24357223510742,28.97208023071289
MMR,1990,national,consumption,40.09955299999975,34.03234481811523,1.372694253921509,1.008374810218811,.5268422961235046
MMR,1991,national,consumption,40.68053299999978,33.92638778686523,1.374306797981262,1.012712240219116,.5279437899589539
MMR,1992,national,consumption,41.23781300000007,33.06982040405273,1.386152267456055,1.047898173332214,.5376595258712769
MMR,1993,national,consumption,41.78830200000037,31.71987152099609,1.403247117996216,1.105968475341797,.555798351764679
MMR,1994,national,consumption,42.33710900000109,30.49274063110352,1.417760610580444,1.162375569343567,.5750905871391296
MMR,1995,national,consumption,42.8801859999999,29.21505355834961,1.431450963020325,1.224925875663757,.598113477230072
MMR,1996,national,consumption,43.42336900000031,28.06656837463379,1.443031907081604,1.285365462303162,.62148118019104
MMR,1997,national,consumption,43.97204600000033,27.0467472076416,1.452665328979492,1.342735767364502,.6444162726402283
MMR,1998,national,consumption,44.51618499999958,25.93439674377441,1.462645649909973,1.409947633743286,.6720371842384338
MMR,1999,national,consumption,45.04163600000043,24.22560882568359,1.476316690444946,1.523508429527283,.7201879620552063
MMR,2000,national,consumption,45.53833199999961,22.03773880004883,1.491177320480347,1.691617846488953,.7937983274459839
MMR,2001,national,consumption,46.01482599999927,20.02341651916504,1.503632068634033,1.877342104911804,.876708447933197
MMR,2002,national,consumption,46.4802300000002,18.1760139465332,1.513307094573975,2.081461668014526,.9690991640090942
MMR,2003,national,consumption,46.92429299999887,16.31207084655762,1.522082209587097,2.332754373550415,1.083802223205566
MMR,2004,national,consumption,47.33844599999961,14.55057907104492,1.529450535774231,2.627817392349243,1.219134211540222
MMR,2005,national,consumption,47.72447100000038,12.96553611755371,1.53427529335022,2.958372354507446,1.371444463729858
MMR,2006,national,consumption,48.08827400000078,11.56279945373535,1.535619020462036,3.320171117782593,1.538930773735046
MMR,2007,national,consumption,48.44564700000073,10.38873386383057,1.536051273345947,3.696435213088989,1.71329402923584
MMR,2008,national,consumption,48.72948599999931,9.423027038574219,1.536053419113159,4.075265407562256,1.888826251029968
MMR,2009,national,consumption,49.01583600000051,8.595808982849121,1.536048889160156,4.467435359954834,2.07060432434082
MMR,2010,national,consumption,49.39098799999941,7.919309139251709,1.536042809486389,4.849042892456055,2.247482299804688
MMR,2011,national,consumption,49.79452199999926,7.444990634918213,1.536059737205505,5.158030986785889,2.390662431716919
MMR,2012,national,consumption,50.21818499999907,7.026939868927002,1.53607714176178,5.464957714080811,2.532904386520386
MMR,2013,national,consumption,50.64833400000112,6.563129901885986,1.536060094833374,5.851096153259277,2.711904525756836
MMR,2014,national,consumption,51.07243599999889,6.190154075622559,1.536063313484192,6.203655242919922,2.875280141830444
MMR,2015,national,consumption,51.4839490000009,5.936099052429199,1.536141633987427,6.469491004943848,2.998360157012939
MMR,2016,national,consumption,51.89234899999931,5.46204948425293,1.458036303520203,6.67348575592041,3.284525156021118
MMR,2017,national,consumption,52.28834100000046,5.030430793762207,1.341487884521484,6.666863441467285,3.590232610702515
MMR,2018,national,consumption,52.66601400000113,4.75761604309082,1.341361403465271,7.048495769500732,3.796065330505371
MMR,2019,national,consumption,53.04021199999949,4.528051376342773,1.341307520866394,7.405545234680176,3.988554954528809
MNE,1990,national,consumption,.6063720000000109,1.996379137039185,1.340790629386902,16.79027938842773,9.0494384765625
MNE,1991,national,consumption,.6071050000000067,2.172976016998291,1.340762376785278,15.42541599273682,8.314008712768555
MNE,1992,national,consumption,.6085160000000032,2.863233327865601,1.340861678123474,11.70758247375488,6.309669494628906
MNE,1993,national,consumption,.6101700000000003,4.422155380249023,1.34082305431366,7.580143928527832,4.085371017456055
MNE,1994,national,consumption,.6113890000000086,4.289653778076172,1.340821743011475,7.814277648925781,4.211563587188721
MNE,1995,national,consumption,.6117119999999894,3.692468166351318,1.340822458267212,9.078090667724609,4.892692565917969
MNE,1996,national,consumption,.611003000000009,2.827712535858154,1.340803146362305,11.85413265228271,6.388942718505859
MNE,1997,national,consumption,.6095199999999957,2.574529886245728,1.340810894966125,13.01995849609375,7.017242908477783
MNE,1998,national,consumption,.6076619999999967,2.446798324584961,1.340832114219666,13.69986343383789,7.383545875549316
MNE,1999,national,consumption,.6060010000000021,2.69327187538147,1.340779542922974,12.44563865661621,6.707873821258545
MNE,2000,national,consumption,.6049500000000048,2.607757568359375,1.340824127197266,12.85418701171875,6.927823543548584
MNE,2001,national,consumption,.6073890000000108,2.58978533744812,1.340821146965027,12.94336223602295,6.975903034210205
MNE,2002,national,consumption,.6098279999999896,2.551609516143799,1.3408043384552,13.13684844970703,7.080266952514648
MNE,2003,national,consumption,.6122670000000099,2.499755859375,1.340844750404358,13.40975761413574,7.227124214172363
MNE,2004,national,consumption,.6133529999999918,2.398053169250488,1.340769529342651,13.97768783569336,7.533656120300293
MNE,2005,national,consumption,.6142609999999938,2.305225849151611,1.340817093849182,14.54106044769287,7.837010383605957
MNE,2006,national,consumption,.6150249999999936,2.223854064941406,1.338029980659485,15.04179096221924,8.044849395751953
MNE,2007,national,consumption,.6158750000000011,1.870608806610107,1.387001872062683,18.53676986694336,9.550510406494141
MNE,2008,national,consumption,.6169690000000015,1.728796243667603,1.347129225730896,19.48073959350586,10.47409534454346
MNE,2009,national,consumption,.6182940000000101,1.790939688682556,1.370888113975525,19.13643646240234,10.16824340820313
MNE,2010,national,consumption,.6194279999999986,1.899304032325745,1.314824938774109,17.30666732788086,9.431842803955078
MNE,2011,national,consumption,.6200790000000069,2.016557693481445,1.371694564819336,17.00539779663086,9.076480865478516
MNE,2012,national,consumption,.6206010000000093,2.34358286857605,1.495575308799744,15.95394134521484,8.028680801391602
MNE,2013,national,consumption,.6212070000000097,2.24654746055603,1.456474661827087,16.20792198181152,8.192910194396973
MNE,2014,national,consumption,.6218099999999895,2.0014967918396,1.366469502449036,17.06809616088867,8.855188369750977
MNE,2015,national,income,.6221589999999975,2.760087013244629,1.796072602272034,16.26826095581055,6.428480625152588
MNE,2016,national,income,.6223029999999929,2.984399795532227,2.137534379959106,17.90589904785156,7.273923397064209
MNE,2017,national,income,.6223730000000072,3.098383665084839,2.162406921386719,17.44786262512207,7.384842872619629
MNE,2018,national,income,.6222269999999971,2.816919565200806,1.909447073936462,16.94623374938965,7.153783798217773
MNE,2019,national,income,.6220279999999969,2.735340595245361,1.911587238311768,17.47119903564453,7.375113964080811
MNG,1990,national,consumption,2.161432999999974,5.815642833709717,1.438887238502502,6.185417652130127,2.989826440811157
MNG,1991,national,consumption,2.200076999999959,6.489583969116211,1.44031298160553,5.548556804656982,2.681559085845947
MNG,1992,national,consumption,2.236493999999963,7.274004459381104,1.441105961799622,4.952931880950928,2.393358945846558
MNG,1993,national,consumption,2.270311000000005,7.624561786651611,1.440863251686096,4.724413394927979,2.282882452011108
MNG,1994,national,consumption,2.301509999999973,7.567591667175293,1.440929651260376,4.760199069976807,2.300135612487793
MNG,1995,national,consumption,2.330334000000002,7.204777717590332,1.44120454788208,5.000864028930664,2.416564226150513
MNG,1996,national,consumption,2.357033000000007,8.353263854980469,1.481155633926392,4.432865142822266,2.096803903579712
MNG,1997,national,consumption,2.381771000000024,9.272623062133789,1.454418540000916,3.921270608901978,1.904578685760498
MNG,1998,national,consumption,2.405147999999983,10.22319507598877,1.373094916343689,3.357793092727661,1.753062844276428
MNG,1999,national,consumption,2.428488000000027,9.162491798400879,1.388959527015686,3.78979754447937,1.944584608078003
MNG,2000,national,consumption,2.450978999999977,9.147807121276855,1.403843283653259,3.836557149887085,1.939111709594727
MNG,2001,national,consumption,2.472601000000016,8.310327529907227,1.416046738624573,4.259900569915771,2.124540090560913
MNG,2002,national,consumption,2.494616999999979,7.062861442565918,1.430166125297546,5.062275886535645,2.492336511611938
MNG,2003,national,consumption,2.516453999999956,6.413015365600586,1.437580466270447,5.604151725769043,2.7309410572052
MNG,2004,national,consumption,2.53794900000001,5.744915008544922,1.445599794387817,6.290779590606689,3.03480863571167
MNG,2005,national,consumption,2.559254999999985,5.356377124786377,1.455187797546387,6.791847229003906,3.241672039031982
MNG,2006,national,consumption,2.581242000000036,4.931276321411133,1.463195204734802,7.417933464050293,3.509758472442627
MNG,2007,national,consumption,2.605643000000008,4.464099884033203,1.470296144485474,8.234001159667969,3.863316774368286
MNG,2008,national,consumption,2.633887000000001,4.149609088897705,1.4607173204422,8.800331115722656,4.16425085067749
MNG,2009,national,consumption,2.666712999999988,4.297444343566895,1.433443546295166,8.338930130004883,4.047070980072021
MNG,2010,national,consumption,2.70252000000002,4.134398460388184,1.401644945144653,8.475507736206055,4.234116077423096
MNG,2011,national,consumption,2.743938000000026,3.794029951095581,1.420333623886108,9.359004020690918,4.614583969116211
MNG,2012,national,consumption,2.792348999999954,3.314231872558594,1.436301827430725,10.83434867858887,5.272783279418945
MNG,2013,national,consumption,2.84515299999999,3.162286520004272,1.40976619720459,11.14514923095703,5.583813667297363
MNG,2014,national,consumption,2.902823000000002,3.077387571334839,1.386583089828491,11.26428699493408,5.796538829803467
MNG,2015,national,consumption,2.964749000000062,3.308915615081787,1.408602595329285,10.64247894287109,5.344317436218262
MNG,2016,national,consumption,3.029554999999941,3.72684383392334,1.385608792304993,9.294787406921387,4.746909141540527
MNG,2017,national,consumption,3.096030000000025,3.702609777450562,1.392682671546936,9.403385162353516,4.77048397064209
MNG,2018,national,consumption,3.163991000000055,3.538044452667236,1.40863835811615,9.953509330749512,4.984720706939697
MNG,2019,national,consumption,3.232430000000046,3.415086269378662,1.408814787864685,10.31317138671875,5.164106369018555
MOZ,1990,national,consumption,13.30345899999983,31.33417320251465,1.855657815933228,1.480538368225098,.5217319130897522
MOZ,1991,national,consumption,13.56117499999993,30.82257652282715,1.872444868087769,1.518728375434875,.5271896123886108
MOZ,1992,national,consumption,13.81688100000022,32.25496292114258,1.818312287330627,1.409327507019043,.5133817195892334
MOZ,1993,national,consumption,14.20625399999982,30.98245620727539,1.868632674217224,1.50781512260437,.5254086256027222
MOZ,1994,national,consumption,14.9128730000001,30.71895408630371,1.877981305122375,1.528357148170471,.528374195098877
MOZ,1995,national,consumption,15.59482999999985,31.11794853210449,1.862239956855774,1.496114015579224,.523942768573761
MOZ,1996,national,consumption,16.07955300000042,29.7542839050293,1.909137964248657,1.604086637496948,.5407248139381409
MOZ,1997,national,consumption,16.5217240000003,28.74622344970703,1.904735445976257,1.656509280204773,.5581095218658447
MOZ,1998,national,consumption,16.92319500000029,27.93380928039551,1.882827639579773,1.685079574584961,.575880229473114
MOZ,1999,national,consumption,17.33789300000023,27.00453567504883,1.85699462890625,1.71915066242218,.5985687971115112
MOZ,2000,national,consumption,17.7685049999997,26.60764694213867,1.822125196456909,1.712031483650208,.6121070384979248
MOZ,2001,national,consumption,18.22071599999986,25.62072944641113,1.795245766639709,1.751751303672791,.6409379243850708
MOZ,2002,national,consumption,18.69494600000009,24.7548770904541,1.762641310691833,1.780094981193542,.6697221994400024
MOZ,2003,national,consumption,19.18675399999977,24.11709403991699,1.746696472167969,1.810641527175903,.6903548240661621
MOZ,2004,national,consumption,19.69441099999976,23.46807861328125,1.754893183708191,1.869446992874146,.7086831331253052
MOZ,2005,national,consumption,20.21111399999987,22.95511627197266,1.755120754241943,1.911470055580139,.7237808108329773
MOZ,2006,national,consumption,20.73598200000018,22.11940574645996,1.765385150909424,1.995290040969849,.7512309551239014
MOZ,2007,national,consumption,21.28051300000035,21.49552726745605,1.767289161682129,2.055414915084839,.7729998826980591
MOZ,2008,national,consumption,21.84557100000006,20.9233455657959,1.767386555671692,2.111739873886108,.7942100167274475
MOZ,2009,national,consumption,22.43666000000027,20.5335578918457,1.796689629554749,2.187504053115845,.8078437447547913
MOZ,2010,national,consumption,23.07372299999978,20.26669120788574,1.86187744140625,2.2967209815979,.8147130012512207
MOZ,2011,national,consumption,23.76042099999977,19.85082817077637,1.938557863235474,2.441406726837158,.8293246030807495
MOZ,2012,national,consumption,24.48761100000032,19.50522804260254,2.003139972686768,2.567439794540405,.8418151140213013
MOZ,2013,national,consumption,25.25173100000061,19.24236679077148,2.087441444396973,2.712038516998291,.8516513705253601
MOZ,2014,national,consumption,26.03870400000032,18.89665794372559,2.155736923217773,2.852008104324341,.8666838407516479
MOZ,2015,national,consumption,26.84324599999955,18.86920928955078,2.181280612945557,2.890000104904175,.8670833706855774
MOZ,2016,national,consumption,27.69649300000035,19.44308090209961,2.164482355117798,2.783101081848145,.8389537334442139
MOZ,2017,national,consumption,28.56944099999935,20.022705078125,2.11740255355835,2.643751859664917,.8124935030937195
MOZ,2018,national,consumption,29.42387799999954,20.6221866607666,2.079636573791504,2.52111554145813,.7872288227081299
MOZ,2019,national,consumption,30.28559499999948,21.39718627929688,2.024275064468384,2.365118265151978,.7571238279342651
MRT,1990,national,consumption,2.006026999999977,13.40947437286377,1.793451189994812,3.343626737594604,1.282133817672729
MRT,1991,national,consumption,2.06630200000001,13.12685203552246,1.737762212753296,3.309556245803833,1.306914091110229
MRT,1992,national,consumption,2.147526999999985,12.94303226470947,1.682162880897522,3.249166965484619,1.320224285125732
MRT,1993,national,consumption,2.23706400000001,12.32565689086914,1.62932026386261,3.304733037948608,1.380672335624695
MRT,1994,national,consumption,2.315191000000057,11.77969646453857,1.658377885818481,3.51956844329834,1.448548197746277
MRT,1995,national,consumption,2.380340999999992,10.53199100494385,1.628215193748474,3.864927291870117,1.65294873714447
MRT,1996,national,consumption,2.428815999999974,8.61878776550293,1.62394905090332,4.71049165725708,2.046954154968262
MRT,1997,national,consumption,2.484277999999985,8.858279228210449,1.63105046749115,4.603180885314941,1.976386189460754
MRT,1998,national,consumption,2.550500999999985,8.532564163208008,1.633610367774963,4.786399364471436,2.037813186645508
MRT,1999,national,consumption,2.620611000000048,8.142749786376953,1.633693337440491,5.015791416168213,2.119999885559082
MRT,2000,national,consumption,2.695002999999952,8.376022338867188,1.62883472442627,4.861599445343018,2.044463157653809
MRT,2001,national,consumption,2.761823000000033,8.526305198669434,1.629316568374634,4.777323246002197,2.006015062332153
MRT,2002,national,consumption,2.821702999999963,8.678635597229004,1.626748442649841,4.686071872711182,1.97989296913147
MRT,2003,national,consumption,2.883326000000044,8.239252090454102,1.624238848686218,4.928356647491455,2.097998142242432
MRT,2004,national,consumption,2.946575000000032,8.147196769714355,1.619716644287109,4.970165252685547,2.132647275924683
MRT,2005,national,consumption,3.012360000000038,7.686005592346191,1.608721137046814,5.232630729675293,2.265417814254761
MRT,2006,national,consumption,3.081229000000048,6.53522253036499,1.590836405754089,6.085624217987061,2.658705711364746
MRT,2007,national,consumption,3.153508000000025,6.658990859985352,1.568588256835938,5.888986110687256,2.605403661727905
MRT,2008,national,consumption,3.233336000000054,6.680286884307861,1.549247980117798,5.797834873199463,2.594777822494507
MRT,2009,national,consumption,3.322616000000042,6.703077793121338,1.530405044555664,5.707844257354736,2.595968008041382
MRT,2010,national,consumption,3.419461000000012,6.570816040039063,1.511680722236633,5.751495361328125,2.661413192749023
